Day;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
1400;-0.5684;15.2732;0.0905;10.874;11.865;12.856;13.983;15.273;16.76;18.488;20.512;22.535
1401;-0.5684;15.273;0.09052;10.874;11.864;12.855;13.983;15.273;16.76;18.488;20.513;22.537
1402;-0.5684;15.2727;0.09054;10.873;11.864;12.855;13.982;15.273;16.76;18.489;20.514;22.539
1403;-0.5684;15.2725;0.09056;10.872;11.863;12.854;13.982;15.272;16.761;18.489;20.515;22.541
1404;-0.5684;15.2722;0.09058;10.871;11.862;12.853;13.981;15.272;16.761;18.49;20.516;22.542
1405;-0.5684;15.272;0.0906;10.87;11.861;12.853;13.981;15.272;16.761;18.49;20.517;22.544
1406;-0.5684;15.2717;0.09062;10.869;11.86;12.852;13.98;15.272;16.761;18.491;20.518;22.546
1407;-0.5684;15.2715;0.09064;10.868;11.86;12.851;13.98;15.272;16.761;18.491;20.519;22.548
1408;-0.5684;15.2713;0.09066;10.867;11.859;12.851;13.979;15.271;16.761;18.492;20.521;22.549
1409;-0.5684;15.271;0.09068;10.866;11.858;12.85;13.979;15.271;16.761;18.492;20.522;22.551
1410;-0.5684;15.2708;0.0907;10.865;11.857;12.849;13.978;15.271;16.761;18.493;20.523;22.553
1411;-0.5684;15.2705;0.09072;10.864;11.856;12.849;13.978;15.27;16.761;18.493;20.524;22.554
1412;-0.5684;15.2703;0.09074;10.863;11.856;12.848;13.977;15.27;16.761;18.494;20.525;22.556
1413;-0.5684;15.2701;0.09076;10.862;11.855;12.847;13.977;15.27;16.761;18.495;20.526;22.558
1414;-0.5684;15.2698;0.09078;10.861;11.854;12.847;13.976;15.27;16.761;18.495;20.527;22.56
1415;-0.5684;15.2696;0.0908;10.86;11.853;12.846;13.976;15.27;16.762;18.496;20.529;22.561
1416;-0.5684;15.2694;0.09081;10.86;11.853;12.846;13.976;15.269;16.762;18.496;20.529;22.562
1417;-0.5684;15.2691;0.09083;10.859;11.852;12.845;13.975;15.269;16.762;18.496;20.53;22.564
1418;-0.5684;15.2689;0.09085;10.858;11.851;12.844;13.975;15.269;16.762;18.497;20.531;22.566
1419;-0.5684;15.2687;0.09087;10.857;11.85;12.844;13.974;15.269;16.762;18.497;20.532;22.567
1420;-0.5684;15.2685;0.09089;10.856;11.85;12.843;13.974;15.268;16.762;18.498;20.534;22.569
1421;-0.5684;15.2682;0.09091;10.855;11.849;12.842;13.973;15.268;16.762;18.498;20.535;22.571
1422;-0.5684;15.268;0.09093;10.854;11.848;12.842;13.973;15.268;16.762;18.499;20.536;22.573
1423;-0.5684;15.2678;0.09095;10.853;11.847;12.841;13.972;15.268;16.762;18.5;20.537;22.575
1424;-0.5684;15.2676;0.09097;10.852;11.846;12.84;13.972;15.268;16.762;18.5;20.538;22.576
1425;-0.5684;15.2673;0.09099;10.851;11.846;12.84;13.971;15.267;16.762;18.501;20.539;22.578
1426;-0.5684;15.2671;0.09101;10.851;11.845;12.839;13.971;15.267;16.763;18.501;20.541;22.58
1427;-0.5684;15.2669;0.09103;10.85;11.844;12.838;13.97;15.267;16.763;18.502;20.542;22.582
1428;-0.5684;15.2667;0.09105;10.849;11.843;12.838;13.97;15.267;16.763;18.502;20.543;22.583
1429;-0.5684;15.2665;0.09107;10.848;11.843;12.837;13.969;15.266;16.763;18.503;20.544;22.585
1430;-0.5684;15.2662;0.09109;10.847;11.842;12.836;13.969;15.266;16.763;18.504;20.545;22.587
1431;-0.5684;15.266;0.0911;10.846;11.841;12.836;13.969;15.266;16.763;18.504;20.546;22.588
1432;-0.5684;15.2658;0.09112;10.845;11.84;12.835;13.968;15.266;16.763;18.504;20.547;22.589
1433;-0.5684;15.2656;0.09114;10.845;11.84;12.835;13.968;15.266;16.763;18.505;20.548;22.591
1434;-0.5684;15.2654;0.09116;10.844;11.839;12.834;13.967;15.265;16.763;18.505;20.549;22.593
1435;-0.5684;15.2652;0.09118;10.843;11.838;12.834;13.967;15.265;16.763;18.506;20.55;22.595
1436;-0.5684;15.265;0.0912;10.842;11.837;12.833;13.966;15.265;16.764;18.507;20.552;22.597
1437;-0.5684;15.2648;0.09122;10.841;11.837;12.832;13.966;15.265;16.764;18.507;20.553;22.598
1438;-0.5684;15.2646;0.09124;10.84;11.836;12.832;13.965;15.265;16.764;18.508;20.554;22.6
1439;-0.5684;15.2644;0.09126;10.839;11.835;12.831;13.965;15.264;16.764;18.508;20.555;22.602
1440;-0.5684;15.2642;0.09128;10.838;11.834;12.83;13.965;15.264;16.764;18.509;20.556;22.604
1441;-0.5684;15.264;0.0913;10.837;11.834;12.83;13.964;15.264;16.764;18.51;20.558;22.606
1442;-0.5684;15.2638;0.09132;10.836;11.833;12.829;13.964;15.264;16.764;18.51;20.559;22.607
1443;-0.5684;15.2636;0.09134;10.835;11.832;12.828;13.963;15.264;16.765;18.511;20.56;22.609
1444;-0.5684;15.2634;0.09136;10.835;11.831;12.828;13.963;15.263;16.765;18.511;20.561;22.611
1445;-0.5684;15.2632;0.09138;10.834;11.83;12.827;13.962;15.263;16.765;18.512;20.562;22.613
1446;-0.5684;15.263;0.09139;10.833;11.83;12.827;13.962;15.263;16.765;18.512;20.563;22.613
1447;-0.5684;15.2628;0.09141;10.832;11.829;12.826;13.962;15.263;16.765;18.513;20.564;22.615
1448;-0.5684;15.2626;0.09143;10.831;11.828;12.826;13.961;15.263;16.765;18.513;20.565;22.617
1449;-0.5684;15.2624;0.09145;10.83;11.828;12.825;13.961;15.262;16.765;18.514;20.566;22.619
1450;-0.5684;15.2622;0.09147;10.83;11.827;12.824;13.96;15.262;16.765;18.514;20.568;22.621
1451;-0.5684;15.262;0.09149;10.829;11.826;12.824;13.96;15.262;16.765;18.515;20.569;22.622
1452;-0.5684;15.2619;0.09151;10.828;11.825;12.823;13.959;15.262;16.766;18.516;20.57;22.624
1453;-0.5684;15.2617;0.09153;10.827;11.825;12.822;13.959;15.262;16.766;18.516;20.571;22.626
1454;-0.5684;15.2615;0.09155;10.826;11.824;12.822;13.958;15.262;16.766;18.517;20.572;22.628
1455;-0.5684;15.2613;0.09157;10.825;11.823;12.821;13.958;15.261;16.766;18.517;20.574;22.63
1456;-0.5684;15.2611;0.09159;10.824;11.822;12.821;13.958;15.261;16.766;18.518;20.575;22.632
1457;-0.5684;15.2609;0.09161;10.823;11.822;12.82;13.957;15.261;16.766;18.519;20.576;22.633
1458;-0.5684;15.2608;0.09163;10.822;11.821;12.819;13.957;15.261;16.767;18.519;20.577;22.635
1459;-0.5684;15.2606;0.09165;10.822;11.82;12.819;13.956;15.261;16.767;18.52;20.579;22.637
1460;-0.5684;15.2604;0.09167;10.821;11.819;12.818;13.956;15.26;16.767;18.52;20.58;22.639
1461;-0.5684;15.2602;0.09168;10.82;11.819;12.818;13.956;15.26;16.767;18.521;20.58;22.64
1462;-0.5684;15.2601;0.0917;10.819;11.818;12.817;13.955;15.26;16.767;18.521;20.582;22.642
1463;-0.5684;15.2599;0.09172;10.818;11.817;12.817;13.955;15.26;16.767;18.522;20.583;22.644
1464;-0.5684;15.2597;0.09174;10.817;11.817;12.816;13.954;15.26;16.767;18.522;20.584;22.645
1465;-0.5684;15.2596;0.09176;10.817;11.816;12.815;13.954;15.26;16.768;18.523;20.585;22.647
1466;-0.5684;15.2594;0.09178;10.816;11.815;12.815;13.953;15.259;16.768;18.524;20.586;22.649
1467;-0.5684;15.2592;0.0918;10.815;11.814;12.814;13.953;15.259;16.768;18.524;20.588;22.651
1468;-0.5684;15.2591;0.09182;10.814;11.814;12.814;13.953;15.259;16.768;18.525;20.589;22.653
1469;-0.5684;15.2589;0.09184;10.813;11.813;12.813;13.952;15.259;16.768;18.526;20.59;22.655
1470;-0.5684;15.2587;0.09186;10.812;11.812;12.812;13.952;15.259;16.768;18.526;20.591;22.656
1471;-0.5684;15.2586;0.09188;10.811;11.812;12.812;13.951;15.259;16.769;18.527;20.593;22.658
1472;-0.5684;15.2584;0.0919;10.81;11.811;12.811;13.951;15.258;16.769;18.528;20.594;22.66
1473;-0.5684;15.2583;0.09192;10.81;11.81;12.811;13.951;15.258;16.769;18.528;20.595;22.662
1474;-0.5684;15.2581;0.09194;10.809;11.809;12.81;13.95;15.258;16.769;18.529;20.596;22.664
1475;-0.5684;15.2579;0.09196;10.808;11.809;12.809;13.95;15.258;16.769;18.529;20.598;22.666
1476;-0.5684;15.2578;0.09198;10.807;11.808;12.809;13.949;15.258;16.77;18.53;20.599;22.668
1477;-0.5684;15.2576;0.092;10.806;11.807;12.808;13.949;15.258;16.77;18.531;20.6;22.67
1478;-0.5684;15.2575;0.09201;10.806;11.807;12.808;13.949;15.258;16.77;18.531;20.601;22.67
1479;-0.5684;15.2573;0.09203;10.805;11.806;12.807;13.948;15.257;16.77;18.532;20.602;22.672
1480;-0.5684;15.2572;0.09205;10.804;11.805;12.807;13.948;15.257;16.77;18.532;20.603;22.674
1481;-0.5684;15.257;0.09207;10.803;11.804;12.806;13.947;15.257;16.77;18.533;20.604;22.676
1482;-0.5684;15.2569;0.09209;10.802;11.804;12.805;13.947;15.257;16.77;18.534;20.606;22.678
1483;-0.5684;15.2568;0.09211;10.801;11.803;12.805;13.947;15.257;16.771;18.534;20.607;22.68
1484;-0.5684;15.2566;0.09213;10.8;11.802;12.804;13.946;15.257;16.771;18.535;20.608;22.682
1485;-0.5684;15.2565;0.09215;10.8;11.802;12.804;13.946;15.256;16.771;18.536;20.61;22.684
1486;-0.5684;15.2563;0.09217;10.799;11.801;12.803;13.945;15.256;16.771;18.536;20.611;22.685
1487;-0.5684;15.2562;0.09219;10.798;11.8;12.803;13.945;15.256;16.771;18.537;20.612;22.687
1488;-0.5684;15.2561;0.09221;10.797;11.799;12.802;13.945;15.256;16.772;18.538;20.613;22.689
1489;-0.5684;15.2559;0.09223;10.796;11.799;12.801;13.944;15.256;16.772;18.538;20.615;22.691
1490;-0.5684;15.2558;0.09225;10.795;11.798;12.801;13.944;15.256;16.772;18.539;20.616;22.693
1491;-0.5684;15.2557;0.09227;10.794;11.797;12.8;13.944;15.256;16.772;18.54;20.617;22.695
1492;-0.5684;15.2555;0.09229;10.794;11.797;12.8;13.943;15.256;16.772;18.54;20.619;22.697
1493;-0.5684;15.2554;0.09231;10.793;11.796;12.799;13.943;15.255;16.773;18.541;20.62;22.699
1494;-0.5684;15.2553;0.09232;10.792;11.796;12.799;13.943;15.255;16.773;18.541;20.62;22.7
1495;-0.5684;15.2551;0.09234;10.791;11.795;12.798;13.942;15.255;16.773;18.542;20.622;22.702
1496;-0.5684;15.255;0.09236;10.791;11.794;12.798;13.942;15.255;16.773;18.542;20.623;22.704
1497;-0.5684;15.2549;0.09238;10.79;11.793;12.797;13.941;15.255;16.773;18.543;20.624;22.706
1498;-0.5684;15.2548;0.0924;10.789;11.793;12.796;13.941;15.255;16.774;18.544;20.626;22.707
1499;-0.5684;15.2547;0.09242;10.788;11.792;12.796;13.941;15.255;16.774;18.545;20.627;22.709
1500;-0.5684;15.2545;0.09244;10.787;11.791;12.795;13.94;15.254;16.774;18.545;20.628;22.711
1501;-0.5684;15.2544;0.09246;10.786;11.791;12.795;13.94;15.254;16.774;18.546;20.63;22.713
1502;-0.5684;15.2543;0.09248;10.785;11.79;12.794;13.94;15.254;16.775;18.547;20.631;22.715
1503;-0.5684;15.2542;0.0925;10.785;11.789;12.794;13.939;15.254;16.775;18.547;20.632;22.717
1504;-0.5684;15.2541;0.09252;10.784;11.788;12.793;13.939;15.254;16.775;18.548;20.634;22.719
1505;-0.5684;15.254;0.09254;10.783;11.788;12.793;13.938;15.254;16.775;18.549;20.635;22.721
1506;-0.5684;15.2538;0.09256;10.782;11.787;12.792;13.938;15.254;16.775;18.549;20.636;22.723
1507;-0.5684;15.2537;0.09258;10.781;11.786;12.791;13.938;15.254;16.776;18.55;20.637;22.725
1508;-0.5684;15.2536;0.0926;10.78;11.786;12.791;13.937;15.254;16.776;18.551;20.639;22.727
1509;-0.5684;15.2535;0.09262;10.78;11.785;12.79;13.937;15.254;16.776;18.551;20.64;22.729
1510;-0.5684;15.2534;0.09263;10.779;11.785;12.79;13.937;15.253;16.776;18.552;20.641;22.73
1511;-0.5684;15.2533;0.09265;10.778;11.784;12.789;13.936;15.253;16.776;18.552;20.642;22.732
1512;-0.5684;15.2532;0.09267;10.778;11.783;12.789;13.936;15.253;16.777;18.553;20.643;22.734
1513;-0.5684;15.2531;0.09269;10.777;11.783;12.788;13.936;15.253;16.777;18.554;20.645;22.736
1514;-0.5684;15.253;0.09271;10.776;11.782;12.788;13.935;15.253;16.777;18.555;20.646;22.738
1515;-0.5684;15.2529;0.09273;10.775;11.781;12.787;13.935;15.253;16.777;18.555;20.647;22.739
1516;-0.5684;15.2528;0.09275;10.774;11.78;12.787;13.935;15.253;16.778;18.556;20.649;22.741
1517;-0.5684;15.2527;0.09277;10.773;11.78;12.786;13.934;15.253;16.778;18.557;20.65;22.743
1518;-0.5684;15.2526;0.09279;10.773;11.779;12.786;13.934;15.253;16.778;18.557;20.651;22.745
1519;-0.5684;15.2525;0.09281;10.772;11.778;12.785;13.934;15.252;16.778;18.558;20.653;22.747
1520;-0.5684;15.2525;0.09283;10.771;11.778;12.785;13.933;15.252;16.779;18.559;20.654;22.749
1521;-0.5684;15.2524;0.09285;10.77;11.777;12.784;13.933;15.252;16.779;18.56;20.656;22.751
1522;-0.5684;15.2523;0.09287;10.769;11.776;12.784;13.933;15.252;16.779;18.56;20.657;22.753
1523;-0.5684;15.2522;0.09289;10.768;11.776;12.783;13.932;15.252;16.779;18.561;20.658;22.755
1524;-0.5684;15.2521;0.09291;10.768;11.775;12.782;13.932;15.252;16.78;18.562;20.66;22.757
1525;-0.5684;15.252;0.09292;10.767;11.775;12.782;13.932;15.252;16.78;18.562;20.66;22.758
1526;-0.5684;15.2519;0.09294;10.766;11.774;12.782;13.931;15.252;16.78;18.563;20.661;22.76
1527;-0.5684;15.2519;0.09296;10.766;11.773;12.781;13.931;15.252;16.78;18.564;20.663;22.762
1528;-0.5684;15.2518;0.09298;10.765;11.773;12.781;13.931;15.252;16.781;18.564;20.664;22.764
1529;-0.5684;15.2517;0.093;10.764;11.772;12.78;13.93;15.252;16.781;18.565;20.666;22.766
1530;-0.5684;15.2516;0.09302;10.763;11.771;12.779;13.93;15.252;16.781;18.566;20.667;22.768
1531;-0.5684;15.2515;0.09304;10.762;11.771;12.779;13.93;15.252;16.781;18.566;20.668;22.77
1532;-0.5684;15.2515;0.09306;10.762;11.77;12.778;13.929;15.252;16.782;18.567;20.67;22.772
1533;-0.5684;15.2514;0.09308;10.761;11.769;12.778;13.929;15.251;16.782;18.568;20.671;22.774
1534;-0.5684;15.2513;0.0931;10.76;11.769;12.777;13.929;15.251;16.782;18.569;20.672;22.776
1535;-0.5684;15.2513;0.09312;10.759;11.768;12.777;13.928;15.251;16.783;18.569;20.674;22.778
1536;-0.5684;15.2512;0.09314;10.758;11.767;12.776;13.928;15.251;16.783;18.57;20.675;22.78
1537;-0.5684;15.2511;0.09316;10.757;11.767;12.776;13.928;15.251;16.783;18.571;20.677;22.782
1538;-0.5684;15.2511;0.09318;10.757;11.766;12.775;13.927;15.251;16.783;18.572;20.678;22.784
1539;-0.5684;15.251;0.0932;10.756;11.765;12.775;13.927;15.251;16.784;18.572;20.679;22.786
1540;-0.5684;15.2509;0.09321;10.755;11.765;12.774;13.927;15.251;16.784;18.573;20.68;22.787
1541;-0.5684;15.2509;0.09323;10.755;11.764;12.774;13.927;15.251;16.784;18.574;20.681;22.789
1542;-0.5684;15.2508;0.09325;10.754;11.764;12.773;13.926;15.251;16.784;18.574;20.683;22.791
1543;-0.5684;15.2508;0.09327;10.753;11.763;12.773;13.926;15.251;16.785;18.575;20.684;22.794
1544;-0.5684;15.2507;0.09329;10.752;11.762;12.772;13.926;15.251;16.785;18.576;20.686;22.795
1545;-0.5684;15.2507;0.09331;10.752;11.762;12.772;13.925;15.251;16.785;18.577;20.687;22.798
1546;-0.5684;15.2506;0.09333;10.751;11.761;12.771;13.925;15.251;16.786;18.577;20.688;22.8
1547;-0.5684;15.2506;0.09335;10.75;11.76;12.771;13.925;15.251;16.786;18.578;20.69;22.802
1548;-0.5684;15.2505;0.09337;10.749;11.76;12.77;13.924;15.25;16.786;18.579;20.691;22.804
1549;-0.5684;15.2505;0.09339;10.748;11.759;12.77;13.924;15.25;16.786;18.58;20.693;22.806
1550;-0.5684;15.2504;0.09341;10.748;11.758;12.769;13.924;15.25;16.787;18.58;20.694;22.808
1551;-0.5684;15.2504;0.09343;10.747;11.758;12.769;13.923;15.25;16.787;18.581;20.696;22.81
1552;-0.5684;15.2503;0.09345;10.746;11.757;12.768;13.923;15.25;16.787;18.582;20.697;22.812
1553;-0.5684;15.2503;0.09346;10.746;11.757;12.768;13.923;15.25;16.787;18.582;20.698;22.813
1554;-0.5684;15.2502;0.09348;10.745;11.756;12.768;13.923;15.25;16.788;18.583;20.699;22.815
1555;-0.5684;15.2502;0.0935;10.744;11.756;12.767;13.922;15.25;16.788;18.584;20.7;22.817
1556;-0.5684;15.2502;0.09352;10.743;11.755;12.767;13.922;15.25;16.788;18.585;20.702;22.819
1557;-0.5684;15.2501;0.09354;10.742;11.754;12.766;13.922;15.25;16.789;18.585;20.703;22.821
1558;-0.5684;15.2501;0.09356;10.742;11.754;12.766;13.921;15.25;16.789;18.586;20.705;22.823
1559;-0.5684;15.25;0.09358;10.741;11.753;12.765;13.921;15.25;16.789;18.587;20.706;22.825
1560;-0.5684;15.25;0.0936;10.74;11.752;12.765;13.921;15.25;16.79;18.588;20.708;22.827
1561;-0.5684;15.25;0.09362;10.739;11.752;12.764;13.921;15.25;16.79;18.589;20.709;22.829
1562;-0.5684;15.25;0.09364;10.739;11.751;12.764;13.92;15.25;16.79;18.589;20.711;22.832
1563;-0.5684;15.2499;0.09366;10.738;11.75;12.763;13.92;15.25;16.791;18.59;20.712;22.834
1564;-0.5684;15.2499;0.09368;10.737;11.75;12.763;13.92;15.25;16.791;18.591;20.713;22.836
1565;-0.5684;15.2499;0.09369;10.737;11.75;12.763;13.92;15.25;16.791;18.591;20.714;22.837
1566;-0.5684;15.2498;0.09371;10.736;11.749;12.762;13.919;15.25;16.791;18.592;20.715;22.839
1567;-0.5684;15.2498;0.09373;10.735;11.748;12.762;13.919;15.25;16.792;18.593;20.717;22.841
1568;-0.5684;15.2498;0.09375;10.734;11.748;12.761;13.919;15.25;16.792;18.594;20.718;22.843
1569;-0.5684;15.2498;0.09377;10.734;11.747;12.761;13.918;15.25;16.792;18.595;20.72;22.845
1570;-0.5684;15.2498;0.09379;10.733;11.746;12.76;13.918;15.25;16.793;18.595;20.721;22.847
1571;-0.5684;15.2497;0.09381;10.732;11.746;12.76;13.918;15.25;16.793;18.596;20.723;22.849
1572;-0.5684;15.2497;0.09383;10.731;11.745;12.759;13.917;15.25;16.793;18.597;20.724;22.851
1573;-0.5684;15.2497;0.09385;10.73;11.745;12.759;13.917;15.25;16.794;18.598;20.726;22.853
1574;-0.5684;15.2497;0.09387;10.73;11.744;12.758;13.917;15.25;16.794;18.599;20.727;22.856
1575;-0.5684;15.2497;0.09388;10.729;11.744;12.758;13.917;15.25;16.794;18.599;20.728;22.857
1576;-0.5684;15.2497;0.0939;10.729;11.743;12.758;13.917;15.25;16.795;18.6;20.729;22.859
1577;-0.5684;15.2497;0.09392;10.728;11.742;12.757;13.916;15.25;16.795;18.601;20.731;22.861
1578;-0.5684;15.2497;0.09394;10.727;11.742;12.757;13.916;15.25;16.795;18.602;20.732;22.863
1579;-0.5684;15.2497;0.09396;10.726;11.741;12.756;13.916;15.25;16.796;18.602;20.734;22.865
1580;-0.5684;15.2497;0.09398;10.726;11.741;12.756;13.916;15.25;16.796;18.603;20.735;22.867
1581;-0.5684;15.2496;0.094;10.725;11.74;12.755;13.915;15.25;16.796;18.604;20.737;22.869
1582;-0.5684;15.2496;0.09402;10.724;11.739;12.755;13.915;15.25;16.797;18.605;20.738;22.871
1583;-0.5684;15.2496;0.09404;10.723;11.739;12.754;13.915;15.25;16.797;18.606;20.74;22.874
1584;-0.5684;15.2496;0.09406;10.722;11.738;12.754;13.914;15.25;16.797;18.606;20.741;22.876
1585;-0.5684;15.2496;0.09407;10.722;11.738;12.754;13.914;15.25;16.798;18.607;20.742;22.877
1586;-0.5684;15.2497;0.09409;10.721;11.737;12.753;13.914;15.25;16.798;18.608;20.743;22.879
1587;-0.5684;15.2497;0.09411;10.721;11.737;12.753;13.914;15.25;16.798;18.609;20.745;22.881
1588;-0.5684;15.2497;0.09413;10.72;11.736;12.752;13.914;15.25;16.799;18.61;20.746;22.883
1589;-0.5684;15.2497;0.09415;10.719;11.735;12.752;13.913;15.25;16.799;18.61;20.748;22.885
1590;-0.5684;15.2497;0.09417;10.718;11.735;12.751;13.913;15.25;16.799;18.611;20.749;22.888
1591;-0.5684;15.2497;0.09419;10.718;11.734;12.751;13.913;15.25;16.8;18.612;20.751;22.89
1592;-0.5684;15.2497;0.09421;10.717;11.734;12.75;13.912;15.25;16.8;18.613;20.752;22.892
1593;-0.5684;15.2497;0.09422;10.717;11.733;12.75;13.912;15.25;16.8;18.613;20.753;22.893
1594;-0.5684;15.2497;0.09424;10.716;11.733;12.75;13.912;15.25;16.801;18.614;20.755;22.895
1595;-0.5684;15.2497;0.09426;10.715;11.732;12.749;13.912;15.25;16.801;18.615;20.756;22.897
1596;-0.5684;15.2498;0.09428;10.714;11.732;12.749;13.912;15.25;16.801;18.616;20.758;22.899
1597;-0.5684;15.2498;0.0943;10.714;11.731;12.748;13.911;15.25;16.802;18.617;20.759;22.902
1598;-0.5684;15.2498;0.09432;10.713;11.73;12.748;13.911;15.25;16.802;18.618;20.761;22.904
1599;-0.5684;15.2498;0.09434;10.712;11.73;12.747;13.911;15.25;16.803;18.618;20.762;22.906
1600;-0.5684;15.2498;0.09436;10.711;11.729;12.747;13.911;15.25;16.803;18.619;20.764;22.908
1601;-0.5684;15.2499;0.09437;10.711;11.729;12.747;13.911;15.25;16.803;18.62;20.764;22.909
1602;-0.5684;15.2499;0.09439;10.71;11.728;12.746;13.91;15.25;16.804;18.621;20.766;22.911
1603;-0.5684;15.2499;0.09441;10.71;11.728;12.746;13.91;15.25;16.804;18.621;20.767;22.913
1604;-0.5684;15.2499;0.09443;10.709;11.727;12.745;13.91;15.25;16.804;18.622;20.769;22.916
1605;-0.5684;15.25;0.09445;10.708;11.727;12.745;13.91;15.25;16.805;18.623;20.771;22.918
1606;-0.5684;15.25;0.09447;10.707;11.726;12.745;13.909;15.25;16.805;18.624;20.772;22.92
1607;-0.5684;15.25;0.09449;10.707;11.725;12.744;13.909;15.25;16.805;18.625;20.774;22.922
1608;-0.5684;15.25;0.0945;10.706;11.725;12.744;13.909;15.25;16.806;18.625;20.774;22.923
1609;-0.5684;15.2501;0.09452;10.706;11.725;12.744;13.909;15.25;16.806;18.626;20.776;22.926
1610;-0.5684;15.2501;0.09454;10.705;11.724;12.743;13.908;15.25;16.806;18.627;20.777;22.928
1611;-0.5684;15.2501;0.09456;10.704;11.723;12.743;13.908;15.25;16.807;18.628;20.779;22.93
1612;-0.5684;15.2502;0.09458;10.703;11.723;12.742;13.908;15.25;16.807;18.629;20.781;22.932
1613;-0.5684;15.2502;0.0946;10.703;11.722;12.742;13.908;15.25;16.808;18.63;20.782;22.934
1614;-0.5684;15.2502;0.09461;10.702;11.722;12.742;13.908;15.25;16.808;18.63;20.783;22.935
1615;-0.5684;15.2503;0.09463;10.702;11.721;12.741;13.907;15.25;16.808;18.631;20.784;22.938
1616;-0.5684;15.2503;0.09465;10.701;11.721;12.741;13.907;15.25;16.809;18.632;20.786;22.94
1617;-0.5684;15.2504;0.09467;10.7;11.72;12.74;13.907;15.25;16.809;18.633;20.787;22.942
1618;-0.5684;15.2504;0.09469;10.699;11.72;12.74;13.907;15.25;16.809;18.634;20.789;22.944
1619;-0.5684;15.2505;0.09471;10.699;11.719;12.74;13.907;15.25;16.81;18.635;20.791;22.946
1620;-0.5684;15.2505;0.09472;10.698;11.719;12.739;13.906;15.25;16.81;18.635;20.791;22.948
1621;-0.5684;15.2505;0.09474;10.698;11.718;12.739;13.906;15.25;16.81;18.636;20.793;22.95
1622;-0.5684;15.2506;0.09476;10.697;11.718;12.738;13.906;15.251;16.811;18.637;20.794;22.952
1623;-0.5684;15.2506;0.09478;10.696;11.717;12.738;13.906;15.251;16.811;18.638;20.796;22.954
1624;-0.5684;15.2507;0.0948;10.695;11.717;12.738;13.906;15.251;16.812;18.639;20.798;22.956
1625;-0.5684;15.2507;0.09481;10.695;11.716;12.737;13.905;15.251;16.812;18.639;20.798;22.957
1626;-0.5684;15.2508;0.09483;10.694;11.716;12.737;13.905;15.251;16.812;18.64;20.8;22.96
1627;-0.5684;15.2508;0.09485;10.694;11.715;12.737;13.905;15.251;16.813;18.641;20.801;22.962
1628;-0.5684;15.2509;0.09487;10.693;11.715;12.736;13.905;15.251;16.813;18.642;20.803;22.964
1629;-0.5684;15.2509;0.09489;10.692;11.714;12.736;13.905;15.251;16.814;18.643;20.805;22.966
1630;-0.5684;15.251;0.09491;10.692;11.713;12.735;13.904;15.251;16.814;18.644;20.806;22.969
1631;-0.5684;15.2511;0.09492;10.691;11.713;12.735;13.904;15.251;16.814;18.644;20.807;22.97
1632;-0.5684;15.2511;0.09494;10.69;11.713;12.735;13.904;15.251;16.815;18.645;20.809;22.972
1633;-0.5684;15.2512;0.09496;10.69;11.712;12.734;13.904;15.251;16.815;18.646;20.81;22.974
1634;-0.5684;15.2512;0.09498;10.689;11.711;12.734;13.904;15.251;16.815;18.647;20.812;22.976
1635;-0.5684;15.2513;0.095;10.688;11.711;12.734;13.904;15.251;16.816;18.648;20.813;22.979
1636;-0.5684;15.2514;0.09501;10.688;11.711;12.733;13.903;15.251;16.816;18.648;20.814;22.98
1637;-0.5684;15.2514;0.09503;10.687;11.71;12.733;13.903;15.251;16.817;18.649;20.816;22.982
1638;-0.5684;15.2515;0.09505;10.687;11.71;12.733;13.903;15.252;16.817;18.65;20.817;22.984
1639;-0.5684;15.2515;0.09507;10.686;11.709;12.732;13.903;15.252;16.817;18.651;20.819;22.987
1640;-0.5684;15.2516;0.09508;10.686;11.709;12.732;13.903;15.252;16.818;18.652;20.82;22.988
1641;-0.5684;15.2517;0.0951;10.685;11.708;12.732;13.903;15.252;16.818;18.652;20.821;22.99
1642;-0.5684;15.2517;0.09512;10.684;11.708;12.731;13.902;15.252;16.818;18.653;20.823;22.992
1643;-0.5684;15.2518;0.09514;10.683;11.707;12.731;13.902;15.252;16.819;18.654;20.824;22.994
1644;-0.5684;15.2519;0.09516;10.683;11.707;12.73;13.902;15.252;16.819;18.655;20.826;22.997
1645;-0.5684;15.2519;0.09517;10.682;11.706;12.73;13.902;15.252;16.82;18.656;20.827;22.998
1646;-0.5684;15.252;0.09519;10.682;11.706;12.73;13.902;15.252;16.82;18.657;20.828;23.0
1647;-0.5684;15.2521;0.09521;10.681;11.705;12.729;13.901;15.252;16.821;18.658;20.83;23.002
1648;-0.5684;15.2522;0.09523;10.68;11.705;12.729;13.901;15.252;16.821;18.659;20.832;23.005
1649;-0.5684;15.2522;0.09524;10.68;11.704;12.729;13.901;15.252;16.821;18.659;20.832;23.006
1650;-0.5684;15.2523;0.09526;10.679;11.704;12.728;13.901;15.252;16.822;18.66;20.834;23.008
1651;-0.5684;15.2524;0.09528;10.679;11.703;12.728;13.901;15.252;16.822;18.661;20.836;23.01
1652;-0.5684;15.2525;0.0953;10.678;11.703;12.728;13.901;15.252;16.823;18.662;20.837;23.013
1653;-0.5684;15.2525;0.09531;10.678;11.703;12.727;13.901;15.252;16.823;18.662;20.838;23.014
